date	store_number	membership_id	membership_type
2018-01-18	367	10849	Basic
2018-02-02	3	10850	Basic
2017-03-24	457	10851	Gold
2018-01-31	479	10852	Basic
2018-03-07	301	10853	Basic
2019-02-07	53	10854	Basic
2018-01-14	294	10855	Basic
2018-01-04	90	10856	Basic
2017-01-20	183	10857	Basic
2017-03-03	487	10858	Basic
2018-03-25	143	10859	Basic
2017-01-09	434	10860	Basic
2018-01-30	194	10861	Basic
2018-02-26	475	10862	Basic
2019-02-13	317	10863	Basic
2017-01-08	248	10864	Basic
2018-01-12	67	10865	Gold
2017-01-04	13	10866	Basic
2019-01-14	222	10867	Basic
2017-03-03	66	10868	Basic
2018-02-19	434	10869	Platinum
2017-02-20	157	10870	Basic
2019-03-21	244	10871	Basic
2017-02-22	342	10872	Basic
2018-01-24	130	10873	Basic
2019-01-12	434	10874	Gold
2017-02-13	246	10875	Gold
2017-01-02	109	10876	Basic
2017-01-31	283	10877	Basic
2017-02-13	14	10878	Basic
2017-03-08	346	10879	Basic
2019-03-07	88	10880	Basic
2019-01-23	130	10881	Basic
2019-02-23	127	10882	Gold
2018-01-09	243	10883	Basic
2019-03-28	437	10884	Basic
2017-02-01	104	10885	Basic
2018-02-19	495	10886	Basic
2017-01-10	406	10887	Basic
2019-03-22	378	10888	Basic
2017-03-09	475	10889	Basic
2018-01-10	489	10890	Basic
2019-03-27	360	10891	Basic
2019-01-01	170	10892	Basic
2018-01-21	487	10893	Basic
2018-03-14	351	10894	Basic
2019-02-03	34	10895	Basic
2019-02-14	277	10896	Basic
2018-03-07	388	10897	Basic
2018-03-08	489	10898	Basic
2017-03-17	57	10899	Basic
2019-03-22	355	10900	Diamond
2018-02-18	493	10901	Gold
2018-03-18	16	10902	Basic
2018-01-26	350	10903	Basic
2019-01-18	337	10904	Basic
2017-01-22	428	10905	Platinum
2018-02-02	195	10906	Basic
2017-01-22	6	10907	Diamond
2019-01-08	461	10908	Basic
2017-03-22	82	10909	Basic
2019-03-10	223	10910	Basic
2019-01-11	259	10911	Gold
2017-01-08	376	10912	Basic
2017-02-17	424	10913	Gold
2018-02-10	189	10914	Basic
2017-01-12	121	10915	Basic
2018-03-07	169	10916	Platinum
2018-01-08	499	10917	Basic
2019-03-27	487	10918	Basic
2018-02-14	337	10919	Basic
2017-01-25	40	10920	Platinum
2019-03-24	472	10921	Basic
2017-01-06	400	10922	Basic
2018-02-03	429	10923	Basic
2019-02-05	141	10924	Basic
2019-03-17	203	10925	Basic
2017-01-06	276	10926	Gold
2017-02-11	173	10927	Gold
2018-02-20	55	10928	Basic
2019-02-03	442	10929	Platinum
2019-03-08	44	10930	Basic
2017-01-01	398	10931	Platinum
2018-03-10	30	10932	Diamond
2018-01-29	148	10933	Platinum
2019-03-15	115	10934	Basic
2019-01-10	268	10935	Gold
2019-03-25	269	10936	Basic
2017-01-21	220	10937	Basic
2017-03-27	191	10938	Basic
2018-01-06	299	10939	Basic
2017-01-31	97	10940	Basic
2018-01-30	59	10941	Basic
2019-01-19	279	10942	Basic
2018-01-07	299	10943	Basic
2019-02-25	123	10944	Basic
2017-01-10	293	10945	Basic
2017-02-01	165	10946	Basic
2019-01-03	301	10947	Gold
2017-02-19	4	10948	Basic
2019-02-16	92	10949	Basic
2018-02-19	440	10950	Diamond
2017-01-21	94	10951	Basic
2017-02-24	204	10952	Basic
2017-03-19	44	10953	Basic
2019-03-25	75	10954	Basic
2019-01-20	414	10955	Basic
2017-02-20	129	10956	Basic
2019-01-25	24	10957	Basic
2017-01-17	294	10958	Basic
2017-01-12	478	10959	Gold
2018-02-16	270	10960	Gold
2018-01-28	297	10961	Gold
2017-03-04	471	10962	Basic
2019-01-19	207	10963	Basic
2017-01-18	364	10964	Basic
2019-01-27	121	10965	Gold
2019-03-19	9	10966	Basic
2019-01-25	423	10967	Platinum
2018-01-11	1	10968	Gold
2017-01-15	451	10969	Basic
2019-03-28	417	10970	Basic
2017-03-06	359	10971	Platinum
2017-02-24	360	10972	Basic
2018-01-24	210	10973	Gold
2019-02-14	117	10974	Basic
2019-02-12	219	10975	Basic
2017-01-05	41	10976	Basic
2017-01-02	425	10977	Basic
2018-03-26	475	10978	Diamond
2017-02-21	410	10979	Gold
2017-01-12	410	10980	Basic
2019-03-01	361	10981	Basic
2017-01-03	358	10982	Gold
2019-03-13	258	10983	Gold
2017-03-22	243	10984	Basic
2019-02-17	74	10985	Basic
2018-02-10	300	10986	Gold
2018-03-01	455	10987	Diamond
2019-03-23	202	10988	Gold
2019-02-05	80	10989	Basic
2018-03-06	124	10990	Gold
2018-03-28	240	10991	Diamond
2018-02-06	435	10992	Basic
2018-02-28	122	10993	Platinum
2017-01-15	114	10994	Basic
2017-01-09	127	10995	Basic
2019-03-07	88	10996	Basic
2019-03-13	373	10997	Basic
2017-03-02	426	10998	Basic
2019-02-27	59	10999	Basic
2017-03-02	457	11000	Basic
2017-02-01	391	11001	Gold
2018-01-26	207	11002	Basic
2018-03-28	216	11003	Basic
2018-03-04	115	11004	Basic
2019-01-30	175	11005	Basic
2019-03-02	146	11006	Platinum
2018-03-24	263	11007	Basic
2018-01-18	395	11008	Basic
2018-03-01	297	11009	Basic
2017-03-18	246	11010	Basic
2018-03-18	96	11011	Gold
2018-02-10	370	11012	Basic
2018-01-29	199	11013	Basic
2018-03-09	253	11014	Platinum
2019-03-15	468	11015	Basic
2019-01-15	431	11016	Basic
2018-03-22	50	11017	Basic
2018-01-25	237	11018	Basic
2017-03-12	264	11019	Basic
2018-01-28	310	11020	Basic
2019-01-27	304	11021	Gold
2019-02-13	146	11022	Basic
2017-02-14	184	11023	Basic
2019-03-11	176	11024	Basic
2017-02-18	12	11025	Basic
2017-02-26	18	11026	Platinum
2018-01-18	274	11027	Basic
2017-01-31	356	11028	Basic
2018-02-11	268	11029	Basic
2019-03-20	59	11030	Basic
2018-01-29	311	11031	Basic
2019-02-19	157	11032	Gold
2018-03-16	119	11033	Basic
2018-02-18	407	11034	Platinum
2017-02-28	8	11035	Basic
2019-02-17	94	11036	Basic
2019-03-30	437	11037	Basic
2017-01-01	433	11038	Gold
2018-02-06	254	11039	Basic
2018-01-20	355	11040	Platinum
2018-01-02	272	11041	Basic
2017-03-25	92	11042	Basic
2017-02-06	147	11043	Basic
2019-03-10	41	11044	Gold
2018-02-09	317	11045	Basic
2017-03-08	486	11046	Basic
2018-01-04	356	11047	Basic
2018-03-19	166	11048	Basic
2019-03-15	421	11049	Diamond
2019-02-17	496	11050	Basic
2019-02-14	253	11051	Basic
2019-02-15	311	11052	Basic
2018-02-12	236	11053	Platinum
2017-03-23	465	11054	Platinum
2018-02-25	273	11055	Platinum
2019-01-21	91	11056	Gold
2019-01-27	379	11057	Diamond
2018-01-30	485	11058	Basic
2018-02-23	76	11059	Gold
2018-03-07	337	11060	Basic
2017-02-23	309	11061	Basic
2017-01-21	87	11062	Basic
2019-01-20	127	11063	Gold
2019-03-09	61	11064	Gold
2017-03-26	95	11065	Diamond
2019-02-14	486	11066	Gold
2017-01-26	329	11067	Basic
2018-03-21	488	11068	Basic
2018-03-10	17	11069	Basic
2017-02-19	22	11070	Basic
2019-01-22	252	11071	Basic
2019-03-28	155	11072	Basic
2018-01-29	406	11073	Platinum
2018-03-22	387	11074	Basic
2019-01-20	199	11075	Basic
2017-03-02	235	11076	Gold
2019-02-18	201	11077	Basic
2018-01-27	37	11078	Basic
2017-02-06	176	11079	Diamond
2018-02-15	423	11080	Basic
2018-01-20	318	11081	Gold
2017-02-21	127	11082	Gold
2017-03-08	374	11083	Basic
2018-02-09	157	11084	Diamond
2017-01-22	79	11085	Basic
2017-02-11	244	11086	Gold
2019-03-09	456	11087	Platinum
2018-02-03	239	11088	Basic
2019-02-04	39	11089	Basic
2019-01-18	419	11090	Platinum
2017-01-23	437	11091	Basic
2018-03-20	322	11092	Basic
2018-02-22	402	11093	Gold
2019-02-01	299	11094	Gold
2017-02-16	140	11095	Gold
2019-01-28	82	11096	Basic
2018-03-06	315	11097	Gold
2017-01-06	437	11098	Basic
2017-03-23	189	11099	Basic
2018-01-04	282	11100	Basic
2017-03-08	351	11101	Basic
2017-01-09	150	11102	Gold
2019-03-13	234	11103	Basic
2019-01-14	190	11104	Platinum
2017-02-15	299	11105	Basic
2019-02-11	29	11106	Basic
2017-01-28	56	11107	Basic
2017-03-26	423	11108	Basic
2017-03-03	429	11109	Basic
2019-03-15	404	11110	Gold
2017-02-02	113	11111	Basic
2017-01-01	254	11112	Basic
2019-01-14	289	11113	Basic
2019-02-09	111	11114	Basic
2019-02-28	219	11115	Basic
2018-02-01	325	11116	Basic
2018-01-17	367	11117	Basic
2017-03-04	419	11118	Basic
2018-01-04	276	11119	Basic
2019-03-27	272	11120	Basic
2019-03-03	141	11121	Platinum
2017-02-26	338	11122	Basic
2019-01-15	361	11123	Gold
2019-01-06	40	11124	Basic
2019-01-03	141	11125	Platinum
2017-02-13	18	11126	Basic
2018-03-27	274	11127	Basic
2018-01-07	494	11128	Basic
2017-03-18	304	11129	Basic
2017-01-08	306	11130	Basic
2017-01-21	419	11131	Basic
2019-01-07	363	11132	Basic
2018-02-02	367	11133	Gold
2019-01-13	32	11134	Diamond
2017-03-18	136	11135	Basic
2018-03-24	144	11136	Basic
2017-02-02	96	11137	Gold
2019-03-28	80	11138	Gold
2018-02-25	134	11139	Platinum
2017-03-07	182	11140	Diamond
2017-02-01	158	11141	Basic
2017-03-04	110	11142	Gold
2018-01-22	490	11143	Basic
2018-03-08	475	11144	Basic
2017-03-07	123	11145	Gold
2018-03-05	16	11146	Gold
2017-02-27	353	11147	Basic
2018-03-04	487	11148	Platinum
2019-03-16	74	11149	Basic
2017-01-30	239	11150	Basic
2018-03-01	422	11151	Basic
2017-03-27	58	11152	Basic
2017-01-12	68	11153	Basic
2018-01-23	49	11154	Gold
2019-02-03	472	11155	Basic
2017-02-05	403	11156	Gold
2019-03-13	407	11157	Gold
2018-02-11	460	11158	Basic
2019-03-26	452	11159	Basic
2018-03-07	75	11160	Basic
2018-02-05	117	11161	Basic
2018-03-25	438	11162	Basic
2019-03-15	498	11163	Basic
2019-01-08	357	11164	Basic
2019-02-28	44	11165	Basic
2017-02-11	461	11166	Basic
2018-03-13	289	11167	Basic
2019-02-14	249	11168	Diamond
2018-01-22	440	11169	Basic
2017-02-11	397	11170	Platinum
2017-02-26	37	11171	Basic
2017-01-01	451	11172	Basic
2017-03-15	100	11173	Basic
2018-03-07	300	11174	Basic
2019-03-28	177	11175	Platinum
2017-01-31	238	11176	Basic
2018-03-25	10	11177	Basic
2017-03-03	122	11178	Basic
2017-02-14	198	11179	Basic
2017-02-15	231	11180	Platinum
2019-02-26	381	11181	Basic
2017-01-29	124	11182	Basic
2017-03-09	289	11183	Diamond
2019-01-26	309	11184	Basic
2017-02-17	444	11185	Platinum
2017-01-25	115	11186	Diamond
2018-01-19	162	11187	Basic
2018-01-05	490	11188	Diamond
2019-03-11	7	11189	Basic
2017-01-02	342	11190	Basic
2018-02-15	154	11191	Platinum
2019-01-03	284	11192	Basic
2017-02-25	203	11193	Basic
2018-01-16	341	11194	Gold
2017-02-18	320	11195	Basic
2018-02-15	70	11196	Platinum
2019-02-22	24	11197	Basic
2018-02-23	120	11198	Basic
2017-01-10	353	11199	Basic
2018-02-07	417	11200	Basic
2017-03-29	172	11201	Basic
2017-02-04	52	11202	Basic
2017-02-09	201	11203	Basic
2017-01-30	328	11204	Basic
2017-02-20	235	11205	Diamond
2018-03-27	460	11206	Diamond
2019-02-02	418	11207	Basic
2017-02-05	76	11208	Basic
2017-02-12	360	11209	Platinum
2017-03-21	409	11210	Basic
2017-03-21	399	11211	Basic
2018-02-06	484	11212	Basic
2017-01-30	51	11213	Gold
2017-03-23	408	11214	Platinum
2018-02-10	426	11215	Basic
2017-01-09	241	11216	Platinum
2019-03-16	317	11217	Platinum
2018-01-02	230	11218	Basic
2019-02-13	248	11219	Basic
2017-03-15	230	11220	Basic
2019-01-10	363	11221	Basic
2017-03-19	435	11222	Basic
2018-01-15	313	11223	Basic
2018-02-05	433	11224	Platinum
2019-02-20	420	11225	Gold
2017-01-06	263	11226	Platinum
2018-01-01	272	11227	Basic
2019-02-23	86	11228	Gold
2019-01-17	345	11229	Basic
2018-01-26	301	11230	Diamond
2019-02-05	197	11231	Basic
2019-02-06	473	11232	Basic
2018-01-03	330	11233	Basic
2019-01-17	121	11234	Basic
2017-02-11	59	11235	Basic
2017-03-05	486	11236	Basic
2018-01-05	354	11237	Basic
2017-03-06	246	11238	Basic
2017-03-28	114	11239	Basic
2017-01-01	272	11240	Gold
2019-02-19	5	11241	Basic
2019-02-21	285	11242	Basic
2018-02-06	440	11243	Basic
2019-03-01	115	11244	Gold
2017-02-14	310	11245	Basic
2017-03-27	317	11246	Platinum
2017-01-21	216	11247	Diamond
2018-03-26	479	11248	Platinum
2017-03-02	388	11249	Basic
2019-02-18	220	11250	Basic
2017-01-20	28	11251	Gold
2019-01-06	223	11252	Gold
2019-02-18	37	11253	Basic
2017-03-05	59	11254	Gold
2019-03-13	261	11255	Basic
2018-02-24	291	11256	Basic
2019-02-09	10	11257	Diamond
2019-02-14	283	11258	Basic
2017-02-21	114	11259	Basic
2018-02-22	179	11260	Basic
2017-03-13	236	11261	Basic
2017-03-24	9	11262	Basic
2018-02-13	233	11263	Basic
2019-01-29	236	11264	Basic
2019-03-04	364	11265	Platinum
2018-03-23	180	11266	Basic
2017-01-11	233	11267	Basic
2017-01-22	472	11268	Platinum
2018-01-23	486	11269	Basic
2017-03-21	492	11270	Gold
2017-02-15	152	11271	Diamond
2019-02-16	353	11272	Basic
2019-01-24	295	11273	Basic
2017-02-13	122	11274	Basic
2017-03-07	406	11275	Basic
2017-03-23	404	11276	Gold
2019-02-07	56	11277	Platinum
2017-03-21	243	11278	Basic
2019-02-08	164	11279	Gold
2017-03-20	306	11280	Basic
2019-03-02	268	11281	Platinum
2018-02-23	467	11282	Basic
2019-01-07	115	11283	Diamond
2019-03-05	128	11284	Basic
2018-01-09	330	11285	Basic
2019-02-25	136	11286	Basic
2018-03-01	17	11287	Basic
2017-03-11	464	11288	Basic
2017-02-23	185	11289	Basic
2017-02-28	431	11290	Basic
2017-01-18	322	11291	Basic
2017-03-06	122	11292	Basic
2019-01-07	292	11293	Basic
2018-01-20	147	11294	Diamond
2018-01-02	388	11295	Basic
2018-02-26	169	11296	Basic
2018-01-05	273	11297	Platinum
2019-02-28	368	11298	Gold
2018-01-14	404	11299	Diamond
2018-01-21	432	11300	Basic
2019-02-15	23	11301	Gold
2018-03-04	373	11302	Basic
2018-01-11	21	11303	Basic
2019-03-20	469	11304	Basic
2017-02-19	244	11305	Basic
2018-02-10	199	11306	Basic
2019-03-18	71	11307	Platinum
2017-01-07	42	11308	Basic
2019-02-23	266	11309	Basic
2018-03-18	273	11310	Basic
2017-01-08	290	11311	Basic
2018-03-22	254	11312	Basic
2018-02-15	321	11313	Basic
2018-03-04	213	11314	Gold
2017-01-31	165	11315	Basic
2019-01-01	442	11316	Platinum
2019-03-19	438	11317	Basic
2017-02-07	355	11318	Basic
2018-03-28	222	11319	Diamond
2018-01-09	242	11320	Gold
2017-02-14	295	11321	Basic
2018-01-12	54	11322	Gold
2019-02-22	19	11323	Diamond
2018-02-08	74	11324	Basic
2019-02-01	243	11325	Basic
2017-01-02	392	11326	Basic
2019-01-30	219	11327	Diamond
2017-01-20	122	11328	Basic
2017-03-09	274	11329	Basic
2017-02-14	107	11330	Platinum
2018-01-20	296	11331	Platinum
2019-01-21	15	11332	Basic
2017-02-07	5	11333	Basic
2018-03-09	74	11334	Basic
2018-02-12	245	11335	Gold
2017-01-09	12	11336	Basic
2019-02-23	311	11337	Gold
2018-03-13	50	11338	Basic
2018-02-08	44	11339	Basic
2019-01-01	486	11340	Basic
2018-03-24	156	11341	Gold
2018-03-13	83	11342	Basic
2017-02-24	457	11343	Gold
2018-03-21	299	11344	Basic
2017-02-18	224	11345	Basic
2019-02-19	27	11346	Basic
2018-01-13	83	11347	Basic
2017-01-16	261	11348	Basic
2017-01-06	101	11349	Basic
2019-01-20	174	11350	Gold
2018-03-01	19	11351	Basic
2019-01-26	43	11352	Basic
2017-03-08	294	11353	Diamond
2018-01-27	123	11354	Platinum
2018-03-26	83	11355	Basic
2018-02-04	405	11356	Basic
2017-03-12	455	11357	Diamond
2019-01-15	371	11358	Basic
2018-02-14	157	11359	Basic
2019-02-11	242	11360	Gold
2019-02-02	434	11361	Basic
2018-03-08	176	11362	Basic
2017-02-16	390	11363	Gold
2019-01-08	248	11364	Basic
2017-02-27	311	11365	Basic
2019-02-20	165	11366	Basic
2017-01-09	211	11367	Diamond
2018-03-16	312	11368	Basic
2018-01-22	441	11369	Basic
2019-03-02	61	11370	Basic
2019-01-18	258	11371	Basic
2019-03-20	355	11372	Basic
2019-02-26	141	11373	Gold
2017-03-22	206	11374	Basic
2018-01-07	481	11375	Basic
2017-02-07	429	11376	Basic
2017-01-16	416	11377	Basic
2018-02-02	453	11378	Basic
2018-03-17	275	11379	Gold
2019-01-20	24	11380	Basic
2018-01-08	354	11381	Basic
2019-03-25	388	11382	Basic
2017-03-12	141	11383	Gold
2018-02-12	329	11384	Basic
2019-01-22	325	11385	Gold
2018-02-27	183	11386	Basic
2019-02-08	241	11387	Basic
2018-01-27	396	11388	Diamond
2019-02-03	289	11389	Basic
2017-02-17	8	11390	Basic
2018-03-03	215	11391	Basic
2017-01-20	374	11392	Diamond
2019-03-22	349	11393	Basic
2017-02-14	298	11394	Gold
2018-01-26	460	11395	Gold
2017-01-23	101	11396	Basic
2018-02-12	326	11397	Platinum
2017-01-07	130	11398	Basic
2017-01-17	435	11399	Basic
2019-02-10	306	11400	Gold
2019-02-20	76	11401	Basic
2018-01-25	425	11402	Gold
2017-03-03	283	11403	Basic
2017-01-22	131	11404	Basic
2018-03-14	359	11405	Basic
2017-01-20	181	11406	Basic
2017-03-23	263	11407	Basic
2018-03-07	24	11408	Platinum
2017-01-18	477	11409	Basic
2018-03-08	311	11410	Platinum
2019-02-18	270	11411	Basic
2017-01-26	120	11412	Basic
2019-01-16	214	11413	Gold
2019-03-02	250	11414	Basic
2018-01-06	311	11415	Basic
2018-01-03	491	11416	Gold
2019-02-13	328	11417	Basic
2019-01-06	491	11418	Basic
2018-02-26	29	11419	Basic
2018-03-03	35	11420	Basic
2017-01-14	284	11421	Platinum
2017-01-31	120	11422	Basic
2019-03-15	136	11423	Basic
2017-03-24	240	11424	Gold
2017-01-24	475	11425	Basic
2017-02-17	351	11426	Platinum
2017-01-01	287	11427	Basic
2018-01-20	59	11428	Basic
2018-03-22	399	11429	Basic
2018-03-26	311	11430	Basic
2017-02-20	494	11431	Basic
2017-01-07	271	11432	Basic
2019-01-07	390	11433	Platinum
2018-01-08	403	11434	Basic
2019-01-14	113	11435	Basic
2017-02-13	487	11436	Basic
2019-01-27	128	11437	Basic
2017-01-10	473	11438	Gold
2017-02-26	235	11439	Basic
2019-02-27	17	11440	Gold
2017-01-03	471	11441	Basic
2019-03-28	265	11442	Platinum
2018-03-01	257	11443	Basic
2018-02-27	357	11444	Gold
2019-01-07	133	11445	Gold
2019-02-24	483	11446	Basic
2017-01-19	482	11447	Basic
2017-01-03	217	11448	Basic
2017-02-05	204	11449	Basic
2017-02-26	205	11450	Basic
2018-02-09	151	11451	Gold
2018-01-26	285	11452	Basic
2019-02-07	342	11453	Basic
2018-02-21	454	11454	Basic
2017-02-20	397	11455	Basic
2018-01-02	294	11456	Basic
2019-02-09	296	11457	Basic
2019-01-10	17	11458	Basic
2018-02-17	136	11459	Basic
2018-02-10	301	11460	Basic
2018-02-20	363	11461	Basic
2017-01-10	159	11462	Basic
2017-01-17	208	11463	Gold
2018-02-25	250	11464	Basic
2018-02-17	231	11465	Basic
2018-03-15	77	11466	Basic
2017-03-24	150	11467	Basic
2019-02-08	394	11468	Basic
2018-03-06	33	11469	Diamond
2019-02-19	121	11470	Platinum
2018-03-06	316	11471	Gold
2019-01-09	251	11472	Basic
2017-02-18	195	11473	Gold
2018-01-30	54	11474	Basic
2018-01-26	166	11475	Basic
2018-03-19	350	11476	Gold
2018-01-15	127	11477	Diamond
2017-01-01	99	11478	Basic
2019-02-22	333	11479	Basic
2019-03-11	268	11480	Gold
2017-02-28	136	11481	Basic
2019-02-03	142	11482	Gold
2019-03-29	195	11483	Gold
2017-02-20	499	11484	Basic
2017-02-21	497	11485	Basic
2017-03-07	147	11486	Basic
2017-03-07	337	11487	Basic
2017-03-04	463	11488	Gold
2018-02-26	21	11489	Basic
2017-02-13	161	11490	Gold
2018-01-18	217	11491	Basic
2017-02-28	229	11492	Basic
2019-02-14	329	11493	Basic
2019-02-12	375	11494	Basic
2019-03-21	84	11495	Platinum
2017-01-18	479	11496	Basic
2018-03-11	245	11497	Basic
2019-03-14	428	11498	Basic
2017-03-09	336	11499	Platinum
2018-01-19	30	11500	Basic
2018-03-22	241	11501	Basic
2019-03-17	213	11502	Gold
2017-02-16	203	11503	Basic
2019-03-16	289	11504	Basic
2017-01-30	132	11505	Basic
2018-02-25	52	11506	Gold
2017-01-12	182	11507	Basic
2017-01-26	168	11508	Basic
2019-03-11	415	11509	Basic
2018-03-26	447	11510	Diamond
2019-03-17	289	11511	Basic
2019-03-02	462	11512	Basic
2019-02-02	308	11513	Diamond
2018-03-04	62	11514	Basic
2019-03-15	457	11515	Basic
2018-01-17	148	11516	Basic
2017-03-02	226	11517	Basic
2019-01-21	50	11518	Basic
2019-03-25	29	11519	Basic
2019-01-08	174	11520	Basic
2018-01-12	241	11521	Gold
2018-03-20	259	11522	Basic
2017-01-25	463	11523	Diamond
2018-02-21	84	11524	Basic
2018-01-09	171	11525	Basic
2018-02-17	393	11526	Basic
2019-03-18	183	11527	Basic
2018-01-31	170	11528	Basic
2017-02-27	114	11529	Gold
2018-02-16	44	11530	Basic
2017-03-17	73	11531	Basic
2019-03-24	284	11532	Basic
2019-02-06	294	11533	Basic
2019-03-02	390	11534	Basic
2017-01-16	127	11535	Gold
2019-03-20	201	11536	Basic
2019-03-19	447	11537	Platinum
2018-02-14	410	11538	Gold
2019-03-01	202	11539	Basic
2018-03-16	151	11540	Basic
2018-02-03	403	11541	Basic
2019-02-19	262	11542	Basic
2018-03-29	318	11543	Gold
2019-01-09	321	11544	Gold
2018-01-10	393	11545	Platinum
2019-03-23	461	11546	Basic
2018-03-28	213	11547	Gold
2019-01-31	461	11548	Basic
2019-03-23	309	11549	Basic
2017-03-10	308	11550	Gold
2019-01-26	445	11551	Basic
2018-01-16	94	11552	Basic
2018-01-02	381	11553	Basic
2017-03-30	287	11554	Basic
2019-03-01	395	11555	Gold
2018-01-12	349	11556	Basic
2017-01-01	291	11557	Basic
2018-01-09	177	11558	Basic
2018-01-26	312	11559	Gold
2017-02-09	179	11560	Basic
2018-01-16	13	11561	Gold
2017-02-25	57	11562	Gold
2017-02-04	235	11563	Basic
2017-03-11	163	11564	Gold
2018-02-09	222	11565	Gold
2017-02-09	167	11566	Basic
2018-03-24	153	11567	Platinum
2019-02-14	51	11568	Basic
2017-01-25	106	11569	Basic
2019-02-03	47	11570	Gold
2019-03-22	216	11571	Basic
2017-02-16	246	11572	Basic
2019-01-16	317	11573	Basic
2017-02-17	417	11574	Basic
2019-01-24	135	11575	Basic
2017-03-20	492	11576	Basic
2017-01-30	133	11577	Basic
2017-02-18	175	11578	Basic
2019-02-24	156	11579	Basic
2017-02-13	26	11580	Platinum
2018-01-26	166	11581	Basic
2019-03-09	212	11582	Basic
2019-01-12	248	11583	Basic
2017-01-14	264	11584	Basic
2018-01-28	108	11585	Basic
2018-01-06	21	11586	Diamond
2018-02-19	479	11587	Basic
2019-01-05	469	11588	Basic
2018-01-24	115	11589	Basic
2018-02-20	310	11590	Basic
2018-03-05	256	11591	Diamond
2018-01-25	386	11592	Basic
2018-02-13	335	11593	Basic
2017-01-22	310	11594	Gold
2018-01-26	25	11595	Basic
2018-02-07	81	11596	Gold
2018-01-14	102	11597	Basic
2019-01-10	237	11598	Basic
2019-01-05	36	11599	Basic
2017-03-04	385	11600	Basic
2019-01-27	487	11601	Basic
2017-01-02	493	11602	Basic
2017-02-22	38	11603	Gold
2018-01-26	390	11604	Gold
2018-02-23	318	11605	Platinum
2019-03-06	207	11606	Basic
2018-01-16	488	11607	Basic
2019-03-22	403	11608	Basic
2018-03-12	295	11609	Basic
2019-01-04	119	11610	Basic
2018-01-18	368	11611	Platinum
2017-03-08	482	11612	Basic
2018-01-25	344	11613	Gold
2019-03-14	214	11614	Diamond
2018-03-17	442	11615	Platinum
2019-02-04	169	11616	Basic
2018-03-11	330	11617	Basic
2017-03-13	461	11618	Basic
2019-02-04	201	11619	Platinum
2018-02-26	48	11620	Basic
2018-01-18	179	11621	Basic
2017-01-21	324	11622	Platinum
2017-01-11	150	11623	Basic
2018-01-12	276	11624	Basic
2018-02-25	26	11625	Basic
2017-02-02	401	11626	Basic
2019-03-18	158	11627	Basic
2019-01-16	311	11628	Platinum
2018-01-25	30	11629	Basic
2017-01-29	199	11630	Basic
2018-01-05	29	11631	Basic
2018-01-29	300	11632	Gold
2018-03-12	297	11633	Basic
2017-03-02	434	11634	Basic
2019-02-02	262	11635	Basic
2018-01-19	387	11636	Gold
2019-03-15	193	11637	Basic
2019-03-16	280	11638	Basic
2017-03-11	366	11639	Platinum
2017-03-22	462	11640	Basic
2018-01-27	260	11641	Basic
2017-01-15	119	11642	Basic
2018-01-17	430	11643	Basic
2019-02-27	443	11644	Basic
2019-03-17	444	11645	Basic
2019-03-19	347	11646	Basic
2018-01-15	348	11647	Basic
2019-03-23	422	11648	Basic
2019-01-24	7	11649	Basic
